Time (s),Temperature (C)
56.8,-21.6172314704123
56.85,-21.6059104004774
56.9,-21.6016220631642
56.95,-21.5895546167037
57,-21.5828632799939
57.05,-21.5696291596647
57.1,-21.5565001212279
57.15,-21.5457188024716
57.2,-21.5272310219248
57.25,-21.5145678589605
57.3,-21.4914231132473
57.35,-21.4792996152913
57.4,-21.4515138363412
57.45,-21.4336045544676
57.5,-21.4090813984
57.55,-21.3814991852171
57.6,-21.3577181558602
57.65,-21.3255349207598
57.7,-21.296341881605
57.75,-21.2624059343912
57.8,-21.2289259430174
57.85,-21.191928380423
57.9,-21.1523837256059
57.95,-21.1107262774904
58,-21.0706751493205
58.05,-21.0218888996381
58.1,-20.9724056242366
58.15,-20.9262670204028
58.2,-20.8699783340345
58.25,-20.812711006332
58.3,-20.7558981366051
58.35,-20.6930028013657
58.4,-20.6283777414832
58.45,-20.5611208683846
58.5,-20.4837492416678
58.55,-20.4166619706556
58.6,-20.3310982395559
58.65,-20.2502575166042
58.7,-20.165844282853
58.75,-20.0699598552946
58.8,-19.9796761466184
58.85,-19.8729347750235
58.9,-19.7760467262376
58.95,-19.6599983492969
59,-19.544687486374
59.05,-19.4280027219691
59.1,-19.2965327689719
59.15,-19.1655087702782
59.2,-19.0256912752655
59.25,-18.8800177095027
59.3,-18.7243982553949
59.35,-18.5647185587914
59.4,-18.3936942047509
59.45,-18.2191780822833
59.5,-18.0264137559053
59.55,-17.8377773712062
59.6,-17.6244898599413
59.65,-17.408423542362
59.7,-17.1843282405697
59.75,-16.9387901213769
59.8,-16.6866244831315
59.85,-16.4188423261675
59.9,-16.1377903201085
59.95,-15.8363245024446
60,-15.5299406660798
